text	label
findings	O
showed	O
that	O
the	O
novel	O
approach	O
to	O
data	O
collection	O
and	O
processing	O
proposed	O
by	O
the	O
CIMS	O
has	O
significantly	O
improved	O
the	O
operational	O
efficiency	O
of	O
IRS	O
on	O
Bioko	O
High	O
spatial	O
granularity	O
during	O
planning	O
and	O
deployment	O
together	O
with	O
closer	O
follow	O
up	O
of	O
field	O
teams	O
using	O
real	O
time	O
data	O
supported	O
more	O
homogeneous	O
delivery	O
of	O
optimal	O
coverage	O
while	O
sustaining	O
high	O
productivity	O
 antimalarial 	B-Medication
chemotypes	I-Medication
antimalarials	S-Medication
There	O
is	O
an	O
urgent	O
need	O
to	O
populate	O
the	O
antimalarial	O
clinical	O
portfolio	O
with	O
new	O
candidates	O
because	O
of	O
resistance	O
against	O
frontline	O
we	O
performed	O
a	O
high	O
throughput	O
screen	O
of	O
the	O
Janssen	O
Jumpstarter	O
library	O
against	O
the	O
discover	O
new	O
artemisinin	S-Medication
The	O
emergence	O
of	O
resistance	O
by	O
malaria	B-Organism
parasites	I-Organism
is	O
a	O
major	O
challenge	O
in	O
the	O
fight	O
against	O
malaria	S-Disease
thus	O
posing	O
serious	O
threat	O
to	O
the	O
public	O
health	O
across	O
the	O
world	O
To	O
tackle	O
this	O
 antimalarial	B-Medication
 drugs	I-Medication
with	O
unconventional	O
mechanisms	O
are	O
therefore	O
urgently	O
needed	O
It	O
has	O
been	O
reported	O
that	O
selective	O
starvation	O
of	O
 Plasmodium 	B-Organism
falciparum 	I-Organism
 IgG 	S-Protien
The	O
in	O
utero	O
transfer	O
malaria	S-Disease
specific	O
to	O
the	O
fetus	O
in	O
infected	O
pregnant	O
women	O
potentially	O
plays	O
a	O
role	O
in	O
provision	O
of	O
immune	O
protection	O
agains	O
malaria	S-Disease
in	O
the	O
first	O
birth	O
year	O
However	O
the	O
effect	O
of	O
 Intermittent 	B-Medication
Prophylactic 	I-Medication
Treatment in Pregnancy 	E-Medication
IPTp	O
and	O
placental malaria	B-Disease
on	O
the	O
extent	O
of	O
in	O
utero	O
antibody	O
transfer	O
in	O
malaria	S-Disease
endemic	O
regions	O
like	O
Uganda	O
remain	O
unknown	O
The	O
aim	O
of	O
this	O
study	O
was	O
thus	O
to	O
establish	O
the	O
effect	O
of	O
IPTp	O
on	O
in	O
utero	O
transfer	O
of	O
malaria	O
specific	O
IgG	S-Protien
to	O
the	O
fetus	O
and	O
the	O
associated	O
immune	O
protection	O
against	O
malaria	O
in	O
the	O
first	O
birth	O
year	O
of	O
children	O
born	O
to	O
mothers	O
who	O
had	O
P. falciparum 	B-Disease
infection	I-Disease
during	O
pregnancy	O
in	O
Uganda	O
We	O
screened	O
a	O
total	O
of	O
637	O
cord	O
blood	O
samples	O
from	O
a	O
double	O
blinded	O
randomized	O
clinical	O
trial	O
on	O
Sulfadoxine-Pyrimethamine	S-Medication
SP	O
and	O
Dihydroartemisinin-Piperaquine	S-Medication
DP	O
IPTp	O
in	O
a	O
Ugandan	O
birth	O
cohort	O
study	O
conducted	O
from	O
Busia	O
Eastern	O
Uganda	O
Luminex	O
assay	O
was	O
used	O
to	O
measure	O
the	O
cord	O
levels	O
of	O
IgG	S-Protien
sub	O
types	O
IgG1, IgG2, IgG3 and IgG4	S-Protien
 P. falciparum 	S-Organism
specific	O
antigens	O
with	O
tetanus	O
toxoid	O
t	O
t	O
as	O
a	O
control	O
antigen	O
Man	O
Whitney	O
U	O
test	O
non	O
parametric	O
in	O
STATA	O
ver15	O
was	O
used	O
in	O
statistical	O
analysis	O
of	O
the	O
samples	O
In	O
addition	O
Multivariate	O
cox	O
regression	O
analysis	O
was	O
used	O
to	O
determine	O
the	O
effect	O
of	O
maternal	O
transfer	O
of	O
IgG	O
on	O
the	O
incidence	O
of	O
malaria	O
in	O
the	O
first	O
birth	O
year	O
of	O
children	O
under	O
study	O
P. falciparum	S-Organism
 P. falciparum 	S-Organism
P. falciparum	S-Organism
malaria infections 	S-Disease
parasitemia	S-Disease
malaria infections 	S-Disease
cord IgG4 	S-Protien
against	O
15	O
different	O
Mothers	O
on	O
SP	O
expressed	O
higher	O
levels	O
of	O
erythrocyte	B-Anatomical_Substances
binding 	I-Anatomical_Substances
antigens	E-Anatomical_Substances
EBA140, EBA175 and EBA181	S_Anatomical_Substances
Placental	B-Disease
malaria	I-Disease
did	O
not	O
affect	O
cord	O
levels	O
of	O
 IgG 	S-Protien
 P. falciparum	S-Organism
IgG	S-Protien
sub	O
types	O
against	O
selected	O
specific	O
antigens	O
p	O
0	O
05	O
Children	O
who	O
expressed	O
higher	O
levels	O
75th	O
percentile	O
of	O
total	O
against	O
the	O
six	O
key	O
antigens	O
in	O
the	O
first	O
birth	O
year	O
of	O
children	O
infections	O
during	O
gestation	O
had	O
higher	O
risk	O
of	O
getting	O
Malaria	B-Disease
prophylaxis 	I-Disease
Pf SEA	S-Protien
Rh4.2	S-Protien
AMA1	S-Protien
GLURP	S-Protien
Etramp5Ag1	S-Protien
 EBA 175	S-Protien
AMA1	S-Protien
GLURP	S-Protien
GLURP	S-Protien
EBA175	S-Protien
 malaria	B-Disease
 infections 	I-Disease
had	O
higher	O
risk	O
of	O
malaria	O
in	O
the	O
first	O
birth	O
year	O
AHRs	O
1	O
092	O
95	O
CI	O
1	O
02	O
1	O
17	O
Rh4.2	S-Protien
PfSEA	S-Protien
Etramp5Ag1	S-Protien
malaria	B-Disease
infections	I-Disease
in	O
pregnant	O
mothers	O
using	O
either	O
DP	O
or	O
SP	O
does	O
not	O
affect	O
expression	O
of	O
antibodies	O
against	O
poorest	O
had	O
the	O
highest	O
risk	O
of	O
in	O
the	O
first	O
birth	O
year	O
AHR	O
1	O
79	O
95	O
CI	O
1	O
31	O
2	O
4	O
Children	O
born	O
to	O
mothers	O
who	O
had	O
malaria	O
g	O
malaria	O
in	O
the	O
first	O
birth	O
year	O
AHR	O
1	O
30	O
95	O
CI	O
0	O
97	O
1	O
7	O
and	O
1	O
35	O
95	O
CI	O
1	O
03	O
1	O
78	O
1	O
32	O
95	O
CI	O
1	O
00	O
1	O
74	O
1	O
21	O
95	O
CI	O
0	O
97	O
1	O
52	O
Children	O
born	O
to	O
mothers	O
1	O
25	O
95	O
CI	O
0	O
98	O
1	O
60	O
1	O
83	O
95	O
CI	O
1	O
15	O
2	O
93	O
categorized	O
as	O
the	O
cord	O
blood	O
Poverty	O
and	O
during	O
pregnancy	O
are	O
key	O
risk	O
factors	O
o	O
born	O
in	O
malaria	O
endemic	O
areas	O
pecific	O
antigens	O
does	O
not	O
protect	O
against	O
in	O
the	O
first	O
birth	O
year	O
of	O
growth	O
of	O
specific	O
antigens	O
in	O
children	O
Antibodies	O
against	O
 malaria	S-Disease
malaria	S-Disease
Delayed	O
treatment	O
is	O
associated	O
with	O
a	O
higher	O
risk	O
of	O
severe	O
endemic	O
areas	O
the	O
main	O
factors	O
associated	O
with	O
delay	O
in	O
seeking	O
healthcare	O
are	O
low	O
educational	O
level	O
and	O
traditional	O
beliefs	O
In	O
imported	O
 malaria	S-Disease
determinants	O
of	O
delay	O
in	O
seeking	O
healthcare	O
are	O
currently	O
unknown	O
nWe	O
studied	O
all	O
patients	O
presenting	O
with	O
malaria	O
from	O
January	O
1st	O
2017	O
to	O
February	O
14	O
2022	O
in	O
the	O
hospital	O
of	O
Melun	O
France	O
Demographic	O
and	O
medical	O
data	O
were	O
recorded	O
for	O
all	O
patients	O
and	O
socio	O
professional	O
data	O
in	O
a	O
subgroup	O
of	O
hospitalized	O
adults	O
Relative	O
risks	O
and	O
95	O
confidence	O
intervals	O
were	O
determined	O
using	O
univariate	O
analysis	O
by	O
cross	O
tabulation	O
234	O
patients	O
were	O
included	O
all	O
travelling	O
from	O
Africa	O
Among	O
them	O
218	O
93	O
were	O
infected	O
with	O
P. falciparum,	S-Organism
severe malaria	S-Disease
77	O
33	O
had	O
26	O
11	O
were	O
younger	O
than	O
18	O
years	O
old	O
and	O
81	O
were	O
included	O
during	O
the	O
 SARS-CoV-2	S-Disease
pandemic	O
There	O
were	O
135	O
hospitalized	O
adults	O
58	O
of	O
all	O
patients	O
The	O
median	O
time	O
to	O
first	O
medical	O
consultation	O
TFMC	O
defined	O
by	O
the	O
period	O
from	O
onset	O
of	O
symptoms	O
to	O
first	O
medical	O
advice	O
was	O
3	O
days	O
IQR	O
1	O
5	O
A	O
TFMC	O
3	O
days	O
tended	O
to	O
be	O
more	O
frequent	O
in	O
travellers	O
visiting	O
friends	O
and	O
relatives	O
VFR	O
RR	O
1	O
44	O
95	O
CI	O
1	O
0	O
2	O
05	O
p	O
0	O
06	O
while	O
it	O
was	O
less	O
frequent	O
in	O
children	O
and	O
teenagers	O
RR	O
0	O
58	O
95	O
CI	O
0	O
39	O
0	O
84	O
p	O
0	O
01	O
Gender	O
African	O
background	O
unemployment	O
living	O
alone	O
and	O
absence	O
of	O
referring	O
physician	O
were	O
not	O
associated	O
with	O
delay	O
in	O
seeking	O
healthcare	O
Consulting	O
during	O
the	O
SARS	O
CoV	O
2	O
pandemic	O
was	O
not	O
associated	O
with	O
a	O
longer	O
TFMC	O
nor	O
with	O
a	O
higher	O
rate	O
of	O
severe	O
malaria	O
nIn	O
contrast	O
to	O
an	O
endemic	O
area	O
socio	O
economic	O
factors	O
did	O
not	O
impact	O
on	O
delay	O
in	O
seeking	O
healthcare	O
in	O
imported	O
malaria	O
Prevention	O
should	O
focus	O
on	O
VFR	O
subjects	O
who	O
tend	O
to	O
consult	O
later	O
than	O
other	O
travellers	O
Adult 	B-Organism
mosquito	I-Organism
females	E-Organism
through	O
their	O
bites	O
are	O
responsible	O
for	O
the	O
transmission	O
of	O
different	O
zoonotic 	B-Organism
pathogens	I-Organism
Although	O
adult	O
control	O
represents	O
a	O
pillar	O
for	O
the	O
prevention	O
of	O
disease	O
spread	O
larval	O
control	O
is	O
also	O
crucial	O
Herein	O
we	O
characterized	O
the	O
effectiveness	O
of	O
a	O
suitable	O
tool	O
named	O
MosChito	O
raft	O
for	O
the	O
aquatic	O
delivery	O
of	O
a	O
Bacillus 	B-Organism
thuringiensis	I-Organism
var. israelensis	E-Organism
Bti	O
formulate	O
a	O
bioinsecticide	O
active	O
by	O
ingestion	O
against	O
mosquito	O
larvae	O
MosChito	O
raft	O
is	O
a	O
floating	O
tool	O
composed	O
by	O
chitosan	O
cross	O
linked	O
with	O
genipin	O
in	O
which	O
a	O
Bti	O
based	O
formulate	O
and	O
an	O
attractant	O
have	O
been	O
included	O
MosChito	O
rafts	O
i	O
resulted	O
attractive	O
for	O
the	O
larvae	O
of	O
the	O
Asian	O
tiger	O
mosquito	O
Aedes	O
albopictus	O
ii	O
induced	O
larval	O
mortality	O
within	O
a	O
few	O
hours	O
of	O
exposure	O
and	O
more	O
importantly	O
iii	O
protected	O
the	O
Bti	O
based	O
formulate	O
whose	O
insecticidal	O
activity	O
was	O
maintained	O
for	O
more	O
than	O
one	O
month	O
in	O
comparison	O
to	O
the	O
few	O
days	O
residual	O
activity	O
of	O
the	O
commercial	O
product	O
The	O
delivery	O
method	O
was	O
effective	O
in	O
both	O
laboratory	O
and	O
semi	O
field	O
conditions	O
demonstrating	O
that	O
MosChito	O
rafts	O
may	O
represent	O
an	O
original	O
eco	O
based	O
and	O
user	O
friendly	O
solution	O
for	O
larval	O
control	O
in	O
domestic	O
and	O
peri	O
domestic	O
aquatic	O
habitats	O
such	O
as	O
saucers	O
and	O
artificial	O
containers	O
in	O
residential	O
or	O
urban	O
environments	O
Eukaryotes	S_Anatomical_Substances
have	O
canonical	O
pathways	O
for	O
responding	O
to	O
amino acid 	S-Protien
AA	O
availability	O
Under	O
AA	O
limiting	O
conditions	O
the	O
TOR	O
complex	O
is	O
repressed	O
whereas	O
the	O
 sensor	B-Anatomical_Substances
kinase 	I-Anatomical_Substances
GCN2 i	E-Anatomical_Substances
activated	O
While	O
these	O
pathways	O
have	O
been	O
highly	O
conserved	O
throughout	O
evolution	O
malaria	B-Organism
parasites 	I-Organism
are	O
a	O
rare	O
exception	O
Despite	O
auxotrophic	O
for	O
most	O
AA	O
Plasmodium	S-Organism
does	O
not	O
have	O
either	O
a	O
TOR	O
complex	O
nor	O
the	O
GCN2	O
downstream	O
transcription	O
factors	O
While	O
Ile	O
starvation	O
has	O
been	O
shown	O
to	O
trigger	O
growth	O
and	O
survival	O
parasite	S-Organism
Collectively	O
our	O
data	O
disclose	O
a	O
set	O
of	O
heterogeneous	O
responses	O
to	O
AA	O
depletion	O
in	O
malaria 	B-Organism
parasites	I-Organism
mediated	O
by	O
a	O
complex	O
mechanism	O
that	O
is	O
critical	O
for	O
modulating	O
eIF2α	B-Protien
phosphorylation	I-Protien
and	O
a	O
hibernation	O
like	O
response	O
the	O
overall	O
mechanisms	O
mediating	O
detection	O
and	O
response	O
to	O
AA	O
fluctuation	O
in	O
the	O
absence	O
of	O
such	O
pathways	O
has	O
remained	O
elusive	O
Here	O
we	O
show	O
that	O
Plasmodium 	B-Organism
parasites	I-Organism
rely	O
on	O
an	O
efficient	O
sensing	O
pathway	O
to	O
respond	O
to	O
AA	O
fluctuations	O
A	O
phenotypic	O
screen	O
of	O
kinase	O
knockout	O
mutant	O
parasites	O
identified	O
nek4	S-Protien
eIK1	S-Protien
eIK2	S-Protien
the	O
last	O
two	O
clustering	O
with	O
the	O
 eukaryotic	B-Protien
eIF2α	I-Protien
kinases	E-Protien
as	O
critical	O
for	O
Plasmodium	S-Organism
to	O
sense	O
and	O
respond	O
to	O
distinct	O
AA	O
limiting	O
conditions	O
Such	O
AA	O
sensing	O
pathway	O
is	O
temporally	O
regulated	O
at	O
distinct	O
life	O
cycle	O
stages	O
allowing	O
parasites	O
to	O
actively	O
fine	O
tune	O
replication	O
and	O
development	O
in	O
response	O
to	O
AA	O
availability	O
 malaria	S-Disease
Residual	O
transmission	O
is	O
the	O
result	O
of	O
adaptive	O
mosquito	S-Organism
behavior	O
that	O
allows	O
malaria vectors 	S-Disease
to	O
thrive	O
and	O
sustain	O
transmission	O
in	O
the	O
presence	O
of	O
good	O
access	O
to	O
bed	O
nets	O
or	O
insecticide	O
residual	O
spraying	O
These	O
behaviors	O
include	O
crepuscular	O
and	O
outdoor	O
feeding	O
as	O
well	O
as	O
intermittent	O
feeding	O
upon	O
livestock	O
 Ivermectin	S-Medication
antiparasitic 	B-Medication
drug	I-Medication
is	O
a	O
broadly	O
used	O
that	O
kills	O
mosquitoes	S-Organism
feeding	O
on	O
a	O
treated	O
subject	O
for	O
a	O
dose	O
dependent	O
period	O
Mass	O
drug	O
administration	O
with	O
ivermectin	O
has	O
been	O
proposed	O
as	O
a	O
complementary	O
strategy	O
to	O
reduce	O
 malaria	S-Disease
transmission	O
A	O
cluster	O
randomized	O
parallel	O
arm	O
superiority	O
trial	O
conducted	O
in	O
two	O
settings	O
with	O
distinct	O
eco	O
epidemiological	O
conditions	O
in	O
East	O
and	O
Southern	O
Africa	O
There	O
will	O
be	O
three	O
groups	O
human	S-Organism
intervention	O
consisting	O
of	O
a	O
dose	O
of	O
ivermectin 	S-Medication
400	O
mcg	O
kg	O
administered	O
monthly	O
for	O
3	O
months	O
to	O
all	O
the	O
eligible	O
population	O
in	O
the	O
cluster	O
15	O
kg	O
non	O
pregnant	O
and	O
no	O
medical	O
contraindication	O
human	O
and	O
livestock	O
intervention	O
consisting	O
human	O
treatment	O
as	O
above	O
plus	O
treatment	O
of	O
livestock	O
in	O
the	O
area	O
with	O
a	O
single	O
dose	O
of	O
injectable	O
ivermectin	O
200	O
mcg	O
kg	O
monthly	O
for	O
3	O
months	O
and	O
controls	O
consisting	O
of	O
a	O
dose	O
of	O
albendazole	O
400	O
mg	O
monthly	O
for	O
3	O
months	O
The	O
main	O
outcome	O
measure	O
will	O
be	O
malaria	S-Disease
incidence	O
in	O
a	O
cohort	O
of	O
children	O
under	O
five	O
living	O
in	O
the	O
core	O
of	O
each	O
cluster	O
followed	O
prospectively	O
with	O
monthly	O
RDTs	O
DISCUSSION	O
The	O
second	O
site	O
for	O
the	O
implementation	O
of	O
this	O
protocol	O
has	O
changed	O
from	O
Tanzania	O
to	O
Kenya	O
This	O
summary	O
presents	O
the	O
Mozambique	O
specific	O
protocol	O
while	O
the	O
updated	O
master	O
protocol	O
and	O
the	O
adapted	O
Kenya	O
specific	O
protocol	O
undergo	O
national	O
approval	O
in	O
Kenya	O
BOHEMIA	O
will	O
be	O
the	O
first	O
large	O
scale	O
trial	O
evaluating	O
the	O
impact	O
of	O
ivermectin	O
only	O
mass	O
drug	O
administration	O
to	O
humans	O
or	O
humans	O
and	O
cattle	O
on	O
local	O
malaria	O
transmission	O
TRIAL	O
REGISTRATION	O
ClinicalTrials	O
gov	O
NCT04966702	O
Registered	O
on	O
July	O
19	O
2021	O
Pan	O
African	O
Clinical	O
Trials	O
Registry	O
PACTR202106695877303	O
malaria	S-Disease
Global	O
cases	O
rose	O
by	O
14	O
million	O
and	O
deaths	O
by	O
69	O
000	O
in	O
2020	O
In	O
India	O
a	O
46	O
decline	O
has	O
been	O
reported	O
between	O
2020	O
and	O
2019	O
In	O
2017	O
the	O
Malaria	S-Disease
Elimination	O
Demonstration	O
Project	O
conducted	O
a	O
needs	O
assessment	O
of	O
the	O
Accredited	O
Social	O
Health	O
Activists	O
ASHAs	O
of	O
Mandla	O
district	O
This	O
survey	O
revealed	O
the	O
inadequate	O
level	O
of	O
knowledge	O
in	O
malaria	O
diagnosis	O
and	O
treatment	O
Subsequently	O
a	O
training	O
programme	O
was	O
launched	O
for	O
enhancing	O
malaria-	S-Disease
related	O
knowledge	O
of	O
ASHAs	O
The	O
present	O
study	O
was	O
conducted	O
in	O
2021	O
to	O
evaluate	O
the	O
impact	O
of	O
training	O
on	O
malaria	O
related	O
knowledge	O
and	O
practices	O
of	O
ASHAs	O
in	O
Mandla	O
This	O
assessment	O
was	O
also	O
done	O
in	O
two	O
adjoining	O
districts	O
Balaghat	O
and	O
Dindori	O
nA	O
cross	O
sectional	O
survey	O
using	O
a	O
structured	O
questionnaire	O
was	O
administered	O
to	O
ASHAs	O
to	O
measure	O
their	O
knowledge	O
and	O
practices	O
related	O
to	O
malaria	O
etiology	O
prevention	O
diagnosis	O
and	O
treatment	O
A	O
comparison	O
of	O
information	O
collected	O
from	O
these	O
three	O
districts	O
was	O
performed	O
using	O
simple	O
descriptive	O
statistics	O
comparison	O
of	O
means	O
and	O
multivariate	O
logistic	O
regression	O
analysis	O
nSignificant	O
improvement	O
was	O
noted	O
amongst	O
ASHAs	O
of	O
district	O
Mandla	O
between	O
2017	O
baseline	O
and	O
2021	O
endline	O
in	O
knowledge	O
related	O
to	O
malaria	O
transmission	O
preventive	O
measures	O
adherence	O
to	O
the	O
national	O
drug	O
policy	O
diagnosis	O
using	O
rapid	O
diagnostic	O
tests	O
and	O
identification	O
of	O
age	O
group	O
specific	O
colour	O
coded	O
artemisinin	O
combination	O
therapy	O
blister	O
packs	O
p	O
0	O
05	O
The	O
multivariate	O
logistic	O
regression	O
analysis	O
revealed	O
that	O
odds	O
of	O
Mandla	O
baseline	O
was	O
0	O
39	O
0	O
48	O
0	O
34	O
and	O
0	O
07	O
times	O
lower	O
for	O
malaria	O
related	O
knowledge	O
on	O
disease	O
etiology	O
prevention	O
diagnosis	O
and	O
treatment	O
respectively	O
p	O
0	O
001	O
Further	O
participants	O
in	O
districts	O
Balaghat	O
and	O
Dindori	O
showed	O
significantly	O
lower	O
odds	O
for	O
knowledge	O
p	O
0	O
001	O
and	O
treatment	O
practices	O
p	O
0	O
01	O
compared	O
to	O
Mandla	O
endline	O
Education	O
attended	O
training	O
having	O
a	O
malaria	O
learner	O
s	O
guide	O
and	O
minimum	O
10	O
years	O
work	O
experience	O
were	O
potential	O
predictors	O
for	O
good	O
treatment	O
practices	O
nThe	O
findings	O
of	O
the	O
study	O
unequivocally	O
establishes	O
significant	O
improvement	O
in	O
overall	O
malaria	O
related	O
knowledge	O
and	O
practices	O
of	O
ASHAs	O
in	O
Mandla	O
as	O
a	O
result	O
of	O
periodic	O
training	O
and	O
capacity	O
building	O
efforts	O
The	O
study	O
suggests	O
that	O
learnings	O
from	O
Mandla	O
district	O
could	O
be	O
helpful	O
in	O
improving	O
level	O
of	O
knowledge	O
and	O
practices	O
among	O
frontline	O
health	O
workers	O
Insecticide	S-Chemical_Substance
treated	O
nets	O
ITN	O
are	O
the	O
cornerstone	O
of	O
modern	O
malaria vector	B-Organism
control	O
with	O
nearly	O
3	O
billion	O
ITNs	O
delivered	O
to	O
households	O
in	O
endemic	O
areas	O
since	O
2000	O
ITN	O
access	O
i	O
e	O
availability	O
within	O
the	O
household	O
based	O
on	O
the	O
number	O
of	O
ITNs	O
and	O
number	O
of	O
household	O
members	O
is	O
a	O
pre	O
requisite	O
for	O
ITN	O
use	O
Factors	O
determining	O
ITN	O
use	O
are	O
frequently	O
examined	O
in	O
published	O
literature	O
but	O
to	O
date	O
large	O
household	O
survey	O
data	O
on	O
reasons	O
given	O
for	O
non	O
use	O
of	O
nets	O
have	O
not	O
been	O
explored	O
A	O
total	O
of	O
156	O
DHS	O
MIS	O
and	O
MICS	O
surveys	O
conducted	O
between	O
2003	O
and	O
2021	O
were	O
reviewed	O
for	O
questions	O
on	O
reasons	O
why	O
nets	O
were	O
not	O
used	O
the	O
previous	O
night	O
identifying	O
twenty	O
seven	O
surveys	O
The	O
percent	O
of	O
nets	O
that	O
were	O
reported	O
used	O
the	O
previous	O
night	O
was	O
calculated	O
for	O
the	O
156	O
surveys	O
and	O
frequencies	O
and	O
proportions	O
of	O
reasons	O
for	O
non	O
use	O
were	O
calculated	O
within	O
the	O
twenty	O
seven	O
surveys	O
Results	O
were	O
stratified	O
by	O
household	O
supply	O
of	O
ITNs	O
in	O
three	O
categories	O
not	O
enough	O
enough	O
and	O
more	O
than	O
enough	O
and	O
by	O
residence	O
urban	O
rural	O
The	O
proportion	O
of	O
nets	O
used	O
the	O
previous	O
night	O
averaged	O
over	O
70	O
between	O
2003	O
and	O
2021	O
with	O
no	O
discernible	O
change	O
over	O
this	O
period	O
Reported	O
reasons	O
for	O
why	O
a	O
net	O
goes	O
unused	O
fell	O
largely	O
into	O
three	O
categories	O
nets	O
that	O
are	O
extra	O
being	O
saved	O
for	O
future	O
use	O
the	O
perception	O
that	O
there	O
is	O
little	O
risk	O
of	O
malaria	O
particularly	O
in	O
dry	O
season	O
and	O
other	O
responses	O
Net	O
attributes	O
such	O
as	O
colour	O
size	O
shape	O
and	O
texture	O
and	O
concerns	O
related	O
to	O
chemicals	O
were	O
the	O
least	O
frequent	O
reasons	O
given	O
Reasons	O
for	O
non	O
use	O
of	O
nets	O
varied	O
by	O
household	O
net	O
supply	O
and	O
in	O
some	O
surveys	O
by	O
residence	O
In	O
Senegal	O
s	O
continuous	O
DHS	O
the	O
proportion	O
of	O
nets	O
used	O
peaked	O
during	O
high	O
transmission	O
season	O
and	O
the	O
proportion	O
of	O
nets	O
that	O
went	O
unused	O
due	O
to	O
no	O
few	O
mosquitoes	O
peaked	O
during	O
the	O
dry	O
season	O
nUnused	O
nets	O
were	O
primarily	O
those	O
being	O
saved	O
for	O
later	O
use	O
or	O
were	O
not	O
used	O
due	O
to	O
perceived	O
low	O
risk	O
of	O
malaria	O
Classifying	O
reasons	O
for	O
non	O
use	O
into	O
broader	O
categories	O
facilitates	O
the	O
design	O
of	O
appropriate	O
social	O
and	O
behaviour	O
change	O
interventions	O
to	O
address	O
the	O
major	O
underlying	O
reasons	O
for	O
non	O
use	O
where	O
this	O
is	O
feasible	O
Xanthones	S-Chemical_Substance
are	O
widely	O
distributed	O
polyphenols	S-Chemical_Substance
present	O
commonly	O
in	O
higher	O
plants	O
 Garcinia	S-Organism
Calophyllum	S-Organism
Hypericum	S-Organism
Platonia	S-Organism
Mangifera	S-Organism
Gentiana 	S-Organism
Xanthone 	B-Chemical_Substance
 Swertia	S-Organism
tricyclic	I-Chemical_Substance
 scaffold	E-Chemical_Substance
is	O
able	O
to	O
interact	O
with	O
different	O
biological	O
targets	O
showing	O
antibacterial	O
and	O
cytotoxic	O
effects	O
as	O
well	O
as	O
potent	O
effects	O
against	O
osteoarthritis	S-Disease
malaria	S-Disease
cardiovascular	B-Disease
diseases	I-Disease
Thus	O
in	O
this	O
article	O
we	O
focused	O
on	O
pharmacological	O
effects	O
applications	O
and	O
preclinical	O
studies	O
with	O
the	O
recent	O
updates	O
of	O
xanthon	S-Chemical_Substance
isolated	O
compounds	O
from	O
2017	O
2020	O
We	O
found	O
that	O
only	O
 α-mangostin	S-Chemical_Substance
gambogic acid	S-Chemical_Substance
mangiferin	S-Chemical_Substance
have	O
been	O
subjected	O
to	O
preclinical	O
studies	O
with	O
particular	O
emphasis	O
on	O
the	O
development	O
of	O
diabetes	S-Disease
antimicrobial	O
and	O
hepatoprotective	O
therapeutics	O
Molecular	O
docking	O
calculations	O
were	O
performed	O
to	O
predict	O
the	O
binding	O
affinities	O
of	O
xanthone	S-Chemical_Substance
derived	O
compounds	O
against	O
 SARS-CoV-2 	S-Disease
Mpro	O
According	O
to	O
the	O
results	O
cratoxanthone E 	S-Chemical_Substance
morellic acid	S-Chemical_Substance
demonstrated	O
promising	O
binding	O
affinities	O
towards	O
SARS-CoV-2 Mpro	S-Disease
with	O
docking	O
scores	O
of	O
11	O
2	O
and	O
11	O
0	O
kcal	O
mol	O
respectively	O
Binding	O
features	O
manifested	O
the	O
capability	O
of	O
cratoxanthone E	S-Chemical_Substance
morellic acid	S-Chemical_Substance
to	O
exhibit	O
nine	O
and	O
five	O
hydrogen	O
bonds	O
respectively	O
with	O
the	O
key	O
amino	O
acids	O
of	O
the	O
Mpro	O
active	O
site	O
In	O
conclusion	O
cratoxanthone E	S-Chemical_Substance
morellic acid 	S-Chemical_Substance
are	O
promising	O
anti	O
COVID	O
19	O
drug	O
candidates	O
that	O
warrant	O
further	O
detailed	O
in	O
vivo	O
experimental	O
estimation	O
and	O
clinical	O
assessment	O
For	O
a	O
full	O
treatment	O
course	O
of	O
severe	O
malaria	S-Disease
community	O
administered	O
 pre-referral	B-Medication
 rectal	I-Medication
artesunate (	E-Medication
should	O
be	O
completed	O
by	O
post	O
referral	O
treatment	O
consisting	O
of	O
an	O
 injectable antimalarial	B-Medication
oral artemisinin-based 	I-Medication
combination therapy	E-Medication
This	O
study	O
aimed	O
to	O
assess	O
compliance	O
with	O
this	O
treatment	O
recommendation	O
in	O
children	O
under	O
5	O
years	O
This	O
observational	O
study	O
accompanied	O
the	O
implementation	O
of	O
RAS	O
in	O
the	O
Democratic	O
Republic	O
of	O
the	O
Congo	O
DRC	O
Nigeria	O
and	O
Uganda	O
between	O
2018	O
and	O
2020	O
Antimalarial	O
treatment	O
was	O
assessed	O
during	O
admission	O
in	O
included	O
referral	O
health	O
facilities	O
RHFs	O
in	O
children	O
under	O
5	O
with	O
a	O
diagnosis	O
of	O
severe	O
malaria	S-Disease
Children	O
were	O
either	O
referred	O
from	O
a	O
community	O
based	O
provider	O
or	O
directly	O
attending	O
the	O
RHF	O
RHF	O
data	O
of	O
7	O
983	O
children	O
was	O
analysed	O
for	O
appropriateness	O
of	O
antimalarials	O
a	O
subsample	O
of	O
3	O
449	O
children	O
was	O
assessed	O
additionally	O
for	O
dosage	O
and	O
method	O
of	O
ACT	O
provision	O
treatment	O
compliance	O
A	O
parenteral	O
antimalarial	O
and	O
an	O
ACT	O
were	O
administered	O
to	O
2	O
7	O
28	O
1	O
051	O
of	O
admitted	O
children	O
in	O
Nigeria	O
44	O
5	O
1	O
211	O
2	O
724	O
in	O
Uganda	O
and	O
50	O
3	O
2	O
117	O
4	O
208	O
in	O
DRC	O
Children	O
receiving	O
RAS	O
from	O
a	O
community	O
based	O
provider	O
were	O
